ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
602893924,0,22OCT58,41,1,8,"$126,468",Yes,$0,z_No,z_F,Masters,Manager,34,Commercial,"$32,690",3,Pickup,no,$0,0,No,2,"$2,114",18,1,Highly Urban/ Urban
52095937,3,19JUN59,40,3,9,"$75,516",No,"$247,673",Yes,z_F,z_High School,z_Blue Collar,53,Commercial,"$13,050",5,Sports Car,no,$0,0,Yes,0,$0,6,0,z_Highly Rural/ Rural
351243985,0,06MAR47,52,0,16,"$76,954",No,"$249,290",z_No,M,Bachelors,Professional,44,Private,"$19,540",6,Minivan,yes,$0,0,Yes,0,$0,11,0,Highly Urban/ Urban
838970447,0,29JUL41,58,1,8,"$150,352",No,"$421,665",Yes,z_F,Masters,Manager,21,Private,"$24,240",6,Pickup,no,$0,0,No,0,$0,17,0,Highly Urban/ Urban
515204929,0,20JAN47,52,0,8,"$88,560",No,"$244,028",Yes,M,Masters,Lawyer,14,Private,"$13,630",1,Minivan,no,$0,0,No,4,$0,17,0,Highly Urban/ Urban
711833264,1,25APR61,38,1,12,"$37,580",No,"$173,495",Yes,z_F,<High School,Clerical,36,Private,"$5,260",7,z_SUV,no,$867,2,No,0,"$8,671",1,1,Highly Urban/ Urban
818910510,0,08APR58,41,2,15,"$23,344",No,"$147,172",Yes,M,z_High School,z_Blue Collar,10,Private,"$7,930",1,Pickup,no,$0,0,No,1,"$6,287",1,1,Highly Urban/ Urban
243016778,0,20JAN62,37,0,16,"$43,290",No,"$158,771",Yes,z_F,Bachelors,z_Blue Collar,29,Private,"$23,640",1,z_SUV,no,$0,0,No,0,$0,10,0,Highly Urban/ Urban
456565450,0,22NOV50,48,0,10,"$48,737",No,"$220,264",Yes,M,Bachelors,Manager,24,Private,"$11,220",9,Pickup,yes,$0,0,No,1,$0,1,0,Highly Urban/ Urban
693628088,0,16JAN52,47,0,12,"$64,259",No,"$202,031",Yes,M,z_High School,Clerical,26,Private,"$25,100",18,Minivan,no,"$9,526",4,No,3,$0,9,0,Highly Urban/ Urban
735552551,0,19NOV57,41,0,12,"$110,386",No,"$335,488",Yes,M,Masters,,21,Commercial,"$16,640",1,Van,yes,$0,0,No,2,"$3,524",14,1,Highly Urban/ Urban
504537312,0,17MAR50,49,0,12,"$53,765",No,$0,z_No,z_F,Bachelors,Professional,5,Private,"$12,360",4,z_SUV,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
82973186,0,05JUL58,41,0,6,"$12,541",No,$0,z_No,M,<High School,Clerical,5,Private,"$7,500",1,Minivan,yes,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
568473723,0,26SEP52,47,0,12,"$104,271",No,"$265,153",Yes,M,Masters,,40,Commercial,"$36,120",4,Panel Truck,yes,$0,0,No,0,$0,11,0,Highly Urban/ Urban
363126949,0,03AUG69,30,2,,"$26,226",No,"$165,178",Yes,z_F,z_High School,Clerical,68,Private,"$23,610",4,z_SUV,no,$0,0,No,1,$0,1,0,z_Highly Rural/ Rural
411375726,0,05APR55,44,1,,"$67,278",No,"$220,556",Yes,z_F,Masters,Lawyer,49,Private,"$20,210",1,Minivan,no,$0,0,No,0,$0,16,0,z_Highly Rural/ Rural
789568994,0,16JUN53,46,0,10,"$104,990",No,"$306,540",z_No,z_F,Bachelors,Professional,40,Private,"$16,080",13,z_SUV,no,$0,0,No,0,$0,7,0,Highly Urban/ Urban
927823143,0,02JAN50,49,0,6,"$89,948",No,$0,z_No,z_F,Bachelors,Professional,37,Private,"$18,160",7,z_SUV,no,$0,0,No,4,$0,9,0,Highly Urban/ Urban
453867386,0,11APR66,33,1,12,"$111,427",No,"$321,483",Yes,z_F,Masters,,35,Commercial,"$28,180",1,Van,no,$0,0,No,3,$0,4,0,Highly Urban/ Urban
747049542,1,21JUN65,34,3,12,"$29,431",No,"$143,149",Yes,z_F,<High School,Clerical,12,Private,"$22,560",1,Minivan,no,$0,0,No,1,$0,,0,Highly Urban/ Urban
1307371,0,08AUG55,44,0,14,"$44,790",No,"$205,463",Yes,z_F,Masters,,5,Commercial,"$19,800",4,Pickup,no,"$37,163",1,No,4,$0,9,0,Highly Urban/ Urban
237786417,1,20JAN56,43,2,11,"$76,159",Yes,$0,z_No,z_F,Bachelors,Professional,52,Private,"$19,750",4,z_SUV,no,$0,0,Yes,0,"$1,807",,1,Highly Urban/ Urban
179968769,0,03DEC36,62,0,6,"$107,734",No,$0,z_No,z_F,PhD,Lawyer,54,Private,"$18,470",3,z_SUV,no,$0,0,No,0,$0,15,0,Highly Urban/ Urban
180832267,0,18JAN57,42,0,0,$0,No,,z_No,M,<High School,Student,47,Commercial,"$5,700",11,Pickup,yes,$0,0,No,5,"$10,594",1,1,Highly Urban/ Urban
328154114,0,20AUG63,36,2,12,"$25,282",Yes,$0,z_No,z_F,z_High School,Clerical,38,Private,"$11,160",1,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
316724150,0,24DEC51,47,0,11,"$18,549",No,"$116,136",Yes,M,Masters,Lawyer,24,Private,"$12,800",7,Minivan,no,$0,0,No,0,$0,14,0,Highly Urban/ Urban
582086109,0,30NOV48,50,0,14,,No,"$147,191",Yes,M,z_High School,Clerical,11,Commercial,"$17,300",13,Van,yes,$0,0,No,0,$0,7,0,Highly Urban/ Urban
680425927,0,07FEB48,51,0,9,"$50,166",No,"$187,297",z_No,M,z_High School,z_Blue Collar,32,Commercial,"$11,620",1,Pickup,no,"$50,701",3,Yes,0,$0,1,0,Highly Urban/ Urban
541204921,0,08SEP53,46,0,8,"$73,872",No,"$245,878",Yes,z_F,Masters,Lawyer,43,Private,"$20,240",4,Sports Car,no,$0,0,No,0,$0,16,0,z_Highly Rural/ Rural
329922821,0,18FEB49,50,0,14,"$73,343",No,"$254,600",Yes,z_F,z_High School,Manager,60,Private,"$20,010",1,Minivan,no,"$4,179",2,No,4,$0,8,0,Highly Urban/ Urban
271813109,0,18SEP56,43,2,15,"$49,849",Yes,$0,z_No,z_F,Masters,Lawyer,35,Private,"$13,130",1,z_SUV,no,"$3,622",3,No,4,"$6,158",20,1,Highly Urban/ Urban
394642738,1,28FEB60,39,1,16,"$12,054",No,$0,Yes,z_F,<High School,Student,28,Commercial,"$15,760",4,Pickup,no,"$1,738",2,Yes,4,"$4,887",1,1,Highly Urban/ Urban
93412915,0,03JUL56,43,3,14,"$48,184",No,"$209,188",Yes,z_F,z_High School,z_Blue Collar,50,Commercial,"$14,530",12,Sports Car,no,"$6,891",2,No,5,$0,1,0,Highly Urban/ Urban
531912267,0,13MAR39,60,3,18,"$78,936",No,"$235,670",Yes,z_F,Masters,Lawyer,40,Private,"$20,350",6,z_SUV,no,$0,0,No,0,"$5,147",15,1,Highly Urban/ Urban
753941980,0,07MAR44,55,0,0,$0,No,$0,z_No,M,<High School,Student,33,Private,"$7,000",4,Pickup,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
116801717,0,21MAY59,40,0,10,"$78,914",No,"$229,055",z_No,z_F,Bachelors,Manager,36,Private,"$5,500",10,z_SUV,no,"$6,803",2,No,6,$0,10,0,Highly Urban/ Urban
56874449,0,28APR60,39,0,6,"$77,125",No,"$210,840",Yes,z_F,Bachelors,Clerical,49,Private,"$9,570",7,Sports Car,no,$0,0,No,1,$0,13,0,Highly Urban/ Urban
426760177,0,18DEC49,49,0,,"$38,326",No,"$133,010",Yes,M,Masters,Lawyer,5,Private,"$10,230",4,Pickup,yes,$0,0,No,0,$0,17,0,Highly Urban/ Urban
632192290,0,27OCT61,38,0,14,"$25,835",No,"$109,685",Yes,M,z_High School,Clerical,29,Private,"$8,490",6,Pickup,yes,$0,0,No,1,$0,12,0,Highly Urban/ Urban
293412653,0,08NOV57,42,0,12,"$47,660",No,"$180,206",Yes,M,Masters,Professional,31,Private,"$11,940",7,Pickup,yes,$974,2,No,6,$0,18,0,Highly Urban/ Urban
285566265,0,05MAR57,42,0,10,"$123,143",No,"$306,368",z_No,z_F,Masters,Manager,16,Private,"$24,930",4,Minivan,no,$0,0,No,3,$0,14,0,Highly Urban/ Urban
461573915,0,04FEB50,49,0,8,"$22,059",No,"$123,924",Yes,z_F,<High School,Clerical,24,Commercial,"$21,990",11,Pickup,no,$0,0,No,1,$0,1,0,Highly Urban/ Urban
735267214,1,04AUG63,36,1,12,"$50,750",Yes,$0,z_No,z_F,Masters,Manager,26,Private,"$10,170",7,z_SUV,no,"$5,877",3,No,7,$0,14,0,Highly Urban/ Urban
225215551,0,18MAY65,34,1,10,"$23,571",Yes,$0,z_No,M,z_High School,Clerical,35,Commercial,"$12,180",7,Pickup,yes,$0,0,No,0,$0,7,0,Highly Urban/ Urban
715988300,0,23SEP50,49,0,0,$0,No,"$79,913",Yes,z_F,PhD,Home Maker,29,Private,"$18,110",7,z_SUV,no,$0,0,No,1,$0,1,0,Highly Urban/ Urban
473135731,0,09JAN47,52,0,12,"$35,631",No,"$155,972",Yes,M,z_High School,Clerical,39,Private,"$6,040",10,Minivan,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
754422565,0,14MAY49,50,0,11,"$129,234",No,$0,z_No,M,PhD,Doctor,37,Private,"$21,200",4,Van,yes,$0,0,No,0,$0,,0,Highly Urban/ Urban
264474096,0,17AUG46,53,0,12,,No,$0,z_No,z_F,<High School,Clerical,16,Private,"$11,650",10,z_SUV,no,"$6,175",1,No,2,$0,7,0,Highly Urban/ Urban
683378483,0,16MAY44,55,0,14,"$55,409",No,"$162,237",Yes,M,Bachelors,z_Blue Collar,45,Commercial,"$27,890",4,Panel Truck,no,$0,0,No,0,$0,14,0,z_Highly Rural/ Rural
986629118,1,14JAN59,40,2,12,"$35,260",No,"$141,167",Yes,z_F,<High School,z_Blue Collar,30,Private,"$9,740",7,z_SUV,no,"$2,235",1,No,8,$0,1,0,Highly Urban/ Urban
925227514,0,23NOV58,40,4,15,"$48,067",Yes,"$186,025",z_No,z_F,Bachelors,Clerical,21,Private,"$18,120",8,Minivan,no,$0,0,No,0,$0,8,0,Highly Urban/ Urban
437239046,0,16MAR54,45,2,12,"$64,867",No,"$210,631",Yes,z_F,Masters,Lawyer,21,Private,"$12,490",1,z_SUV,no,$0,0,No,0,$0,10,0,Highly Urban/ Urban
493235037,0,04JUL19,80,2,23,"$97,716",No,"$389,344",Yes,M,Bachelors,Professional,14,Private,"$15,920",13,Minivan,yes,$0,0,No,2,$0,10,0,Highly Urban/ Urban
503906420,0,03APR51,48,0,10,"$39,613",No,"$159,534",Yes,M,z_High School,z_Blue Collar,48,Commercial,"$8,460",10,Pickup,yes,"$7,437",2,No,6,$0,1,0,Highly Urban/ Urban
931284804,0,09JUL62,37,0,11,,No,,z_No,M,z_High School,Student,69,Private,"$14,130",1,Minivan,yes,$0,0,No,1,$0,,0,z_Highly Rural/ Rural
384628643,0,21OCT59,40,0,11,"$49,780",No,$0,z_No,z_F,<High School,Clerical,52,Private,"$10,500",6,Sports Car,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
919341680,0,12JAN73,26,3,9,"$33,283",No,"$104,323",Yes,M,Bachelors,z_Blue Collar,37,Commercial,"$7,690",10,Pickup,no,$0,0,No,2,"$2,214",16,1,Highly Urban/ Urban
122722410,0,04OCT54,45,0,11,"$60,845",No,$0,z_No,z_F,Bachelors,Manager,31,Private,"$24,260",4,Minivan,no,$0,0,No,0,$0,18,0,Highly Urban/ Urban
138562850,0,05FEB53,46,0,7,"$26,697",No,"$134,863",Yes,z_F,<High School,Clerical,43,Private,"$15,080",6,z_SUV,no,$0,0,Yes,4,$0,1,0,Highly Urban/ Urban
582602737,0,14JAN57,42,0,12,"$136,344",No,$0,z_No,z_F,PhD,Doctor,45,Private,"$13,160",1,Sports Car,no,$0,0,No,0,"$6,087",17,1,Highly Urban/ Urban
349219108,0,19OCT63,36,0,7,"$70,313",No,"$211,506",Yes,z_F,Bachelors,Professional,55,Private,"$14,960",6,Minivan,no,"$7,650",3,No,5,$0,4,0,Highly Urban/ Urban
197076194,0,04JUL54,45,3,15,"$23,773",Yes,$0,z_No,z_F,z_High School,Home Maker,9,Commercial,"$34,510",7,Van,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
751811972,0,23OCT47,52,0,11,"$115,713",No,"$327,167",z_No,z_F,Bachelors,Professional,28,Private,"$21,660",6,Sports Car,no,$0,0,No,0,$0,11,0,z_Highly Rural/ Rural
345771306,0,13SEP58,41,0,8,"$55,364",No,$0,z_No,M,z_High School,Clerical,17,Commercial,"$31,390",1,Panel Truck,yes,$0,0,No,3,$0,1,0,z_Highly Rural/ Rural
164734443,0,23JUN63,36,0,14,"$27,693",No,"$130,324",Yes,z_F,<High School,Clerical,37,Private,"$11,300",10,Sports Car,no,"$19,385",1,No,4,$0,7,0,Highly Urban/ Urban
449363369,0,31MAR43,56,0,0,$0,No,"$103,058",Yes,z_F,Bachelors,Home Maker,29,Private,"$27,890",13,z_SUV,no,"$25,147",2,No,0,$0,9,0,Highly Urban/ Urban
699382604,1,25APR46,53,1,0,$0,No,$0,Yes,z_F,<High School,Student,34,Private,"$1,500",10,Sports Car,no,"$1,175",3,No,2,$0,7,0,z_Highly Rural/ Rural
270402636,0,06JAN60,39,0,12,"$32,936",No,"$169,721",z_No,z_F,z_High School,Clerical,12,Private,"$1,500",6,z_SUV,no,$0,0,No,0,"$3,894",7,1,Highly Urban/ Urban
847568213,0,08SEP61,38,0,11,"$33,151",No,"$184,852",Yes,z_F,Bachelors,Professional,31,Private,"$11,530",13,z_SUV,no,$0,0,No,0,$0,9,0,z_Highly Rural/ Rural
581342206,1,18JUN54,45,3,0,$0,Yes,$0,z_No,M,z_High School,Home Maker,36,Private,"$16,510",4,Minivan,no,"$17,445",3,Yes,0,"$2,659",1,1,Highly Urban/ Urban
586056136,0,16OCT53,46,0,14,"$24,575",No,"$176,282",Yes,z_F,z_High School,Home Maker,73,Private,"$8,560",10,Sports Car,no,$0,0,No,0,$0,9,0,z_Highly Rural/ Rural
621465072,0,09FEB56,43,2,16,"$32,546",No,"$200,891",Yes,M,<High School,Clerical,49,Private,"$5,800",10,Minivan,yes,$0,0,No,1,$0,5,0,Highly Urban/ Urban
658489952,1,11FEB45,54,1,0,$0,Yes,$0,z_No,z_F,Bachelors,Home Maker,21,Private,"$18,820",6,z_SUV,no,"$5,537",1,No,6,$0,9,0,Highly Urban/ Urban
830855632,0,17FEB44,55,0,16,"$163,158",No,"$431,809",Yes,M,Masters,,44,Commercial,"$23,320",10,Panel Truck,no,$0,0,No,3,$0,19,0,Highly Urban/ Urban
159680310,0,20OCT38,61,0,10,"$58,212",No,"$226,638",Yes,z_F,<High School,z_Blue Collar,37,Private,"$13,420",1,Sports Car,no,"$3,573",3,No,3,$0,1,0,z_Highly Rural/ Rural
444239590,0,26JUL49,50,0,7,"$73,308",No,"$240,645",z_No,M,Masters,Lawyer,38,Private,"$18,720",7,Van,no,$0,0,No,2,$0,19,0,z_Highly Rural/ Rural
34434267,0,20DEC36,62,0,12,"$22,181",No,"$185,459",z_No,z_F,z_High School,Clerical,24,Private,"$17,880",7,Sports Car,no,"$9,873",3,No,5,"$3,705",1,1,Highly Urban/ Urban
416505182,0,07SEP46,53,0,15,"$84,345",No,"$264,549",Yes,z_F,Bachelors,Manager,36,Private,"$9,930",4,z_SUV,no,$0,0,No,3,"$6,693",5,1,Highly Urban/ Urban
642987359,0,15MAY47,52,0,12,"$24,590",No,"$166,773",Yes,M,z_High School,z_Blue Collar,59,Commercial,"$10,350",14,Minivan,yes,"$1,507",1,No,0,$0,,0,Highly Urban/ Urban
930929206,0,24JUL45,54,0,15,"$107,808",No,"$278,940",Yes,z_F,Bachelors,Manager,45,Commercial,"$27,020",7,Pickup,no,"$1,780",3,No,0,$0,6,0,Highly Urban/ Urban
23391155,0,19FEB46,53,1,13,"$52,759",No,"$164,906",Yes,z_F,Bachelors,Professional,41,Private,"$24,160",9,Minivan,no,$0,0,No,0,$0,13,0,z_Highly Rural/ Rural
922808394,0,03NOV48,51,0,15,"$76,443",No,"$257,889",Yes,z_F,Masters,Lawyer,7,Private,"$25,450",6,z_SUV,no,"$5,958",2,No,5,$0,,0,Highly Urban/ Urban
391760011,0,01JUL60,39,2,12,"$59,685",No,"$197,089",Yes,M,z_High School,z_Blue Collar,42,Commercial,"$7,470",7,Pickup,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
987326546,0,08DEC60,38,0,12,"$90,647",No,"$251,629",Yes,z_F,Masters,Lawyer,38,Private,"$13,740",4,Minivan,no,"$8,450",1,No,0,$0,15,0,z_Highly Rural/ Rural
381161377,0,09JUL57,42,0,10,"$43,174",No,"$208,811",z_No,M,<High School,z_Blue Collar,48,Commercial,"$10,020",13,Pickup,yes,$0,0,No,0,"$4,380",1,1,Highly Urban/ Urban
382476479,0,29AUG68,31,2,14,"$30,653",Yes,$0,z_No,z_F,z_High School,Clerical,41,Private,"$12,930",13,Sports Car,no,"$35,666",2,Yes,0,"$1,826",7,1,Highly Urban/ Urban
841940867,0,22JUN55,44,0,4,"$146,267",No,"$357,184",Yes,M,Masters,,51,Commercial,"$6,720",4,Pickup,no,$0,0,No,0,$0,10,0,Highly Urban/ Urban
754620325,0,13MAY58,41,2,0,$0,Yes,"$54,130",z_No,z_F,Masters,Home Maker,18,Private,"$32,090",6,Minivan,no,$0,0,No,0,$0,17,0,z_Highly Rural/ Rural
112683646,3,29MAR63,36,4,0,,No,$0,Yes,z_F,z_High School,Student,54,Private,"$1,500",4,z_SUV,no,$0,0,No,5,"$6,716",10,1,Highly Urban/ Urban
940500522,0,12NOV51,48,1,10,"$84,629",No,"$308,848",Yes,z_F,Bachelors,Manager,35,Private,"$15,060",7,z_SUV,no,"$9,592",1,No,0,$0,10,0,Highly Urban/ Urban
934739805,0,18JUN50,49,0,13,"$59,148",No,"$162,428",Yes,z_F,z_High School,Professional,18,Private,"$12,310",1,z_SUV,no,"$8,948",1,No,0,$0,1,0,Highly Urban/ Urban
819642529,1,28NOV53,45,2,17,"$111,268",No,"$288,071",Yes,z_F,Masters,Lawyer,46,Private,"$24,600",1,Van,no,"$28,026",2,Yes,2,"$4,644",10,1,Highly Urban/ Urban
810723697,0,08SEP52,47,0,10,"$81,899",No,"$232,928",z_No,M,z_High School,Professional,25,Private,"$14,390",1,Minivan,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
457987162,0,16MAR58,41,0,10,"$97,700",No,$0,z_No,z_F,Bachelors,Home Maker,43,Private,"$26,250",8,Pickup,no,$0,0,No,0,$0,6,0,z_Highly Rural/ Rural
601891328,0,22JUN54,45,3,,"$1,158",No,$0,Yes,z_F,z_High School,Student,10,Commercial,"$6,120",10,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
62418137,0,21MAY46,53,0,15,"$114,088",No,"$306,745",Yes,z_F,z_High School,Manager,25,Private,"$22,920",10,Pickup,no,$0,0,No,0,$0,8,0,Highly Urban/ Urban
312200998,0,24MAY48,51,0,13,"$80,621",No,"$256,152",Yes,z_F,z_High School,Professional,27,Private,"$25,700",1,Van,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
441643202,0,02AUG48,51,1,12,"$94,328",No,"$327,651",Yes,z_F,Masters,Lawyer,44,Private,"$6,900",3,Sports Car,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
378763891,0,17OCT63,36,3,11,"$49,703",Yes,"$253,132",z_No,M,Masters,,37,Commercial,"$42,550",1,Panel Truck,yes,"$35,879",1,Yes,0,"$53,571",20,1,Highly Urban/ Urban
528728477,0,21DEC55,43,0,12,,No,"$179,229",z_No,z_F,Bachelors,Manager,55,Private,"$8,160",1,z_SUV,no,"$6,836",3,No,0,$0,6,0,Highly Urban/ Urban
792196051,0,13APR56,43,0,11,,No,"$209,570",Yes,z_F,z_High School,z_Blue Collar,32,Commercial,"$13,160",13,Minivan,no,"$8,569",3,Yes,3,$0,1,0,Highly Urban/ Urban
58776285,0,28FEB46,53,0,13,"$25,289",No,"$108,139",Yes,z_F,<High School,Home Maker,31,Private,"$13,850",1,z_SUV,no,$0,0,No,0,"$4,257",7,1,Highly Urban/ Urban
273369457,0,06MAY59,40,0,7,"$95,405",No,$0,z_No,M,Masters,,34,Commercial,"$24,220",4,Panel Truck,no,$0,0,No,3,$0,14,0,Highly Urban/ Urban
321756880,0,22APR68,31,3,14,"$26,112",No,"$117,229",Yes,z_F,<High School,Clerical,58,Private,"$14,030",3,z_SUV,no,$0,0,No,0,"$4,277",5,1,z_Highly Rural/ Rural
720467228,0,23AUG67,32,3,13,"$30,955",Yes,"$111,256",z_No,z_F,z_High School,Clerical,9,Private,"$7,800",4,z_SUV,no,$0,0,Yes,0,"$2,832",8,1,Highly Urban/ Urban
272574318,0,21NOV40,58,0,12,"$131,560",No,,z_No,z_F,PhD,Doctor,40,Private,"$14,870",1,z_SUV,no,$0,0,No,2,"$19,597",14,1,Highly Urban/ Urban
170341954,0,29AUG50,49,1,15,"$89,612",No,"$261,946",Yes,M,Masters,Professional,23,Commercial,"$6,400",10,Pickup,yes,$0,0,No,0,$0,23,0,Highly Urban/ Urban
589266751,0,08MAR49,50,0,14,"$90,566",No,"$295,771",z_No,z_F,Masters,Lawyer,40,Private,"$23,260",17,Van,no,$0,0,No,0,$0,18,0,Highly Urban/ Urban
82438997,0,14DEC53,45,2,12,"$62,447",Yes,"$203,472",z_No,M,z_High School,z_Blue Collar,39,Commercial,"$12,240",7,Minivan,yes,$0,0,No,0,$0,1,0,Highly Urban/ Urban
290532681,0,06MAR53,46,0,5,"$108,701",No,"$337,340",Yes,z_F,Masters,Manager,39,Private,"$12,070",3,z_SUV,no,$0,0,No,0,$0,17,0,Highly Urban/ Urban
775565803,0,01AUG52,47,0,12,"$94,774",No,"$254,197",z_No,M,z_High School,Manager,43,Commercial,"$21,070",1,Van,no,"$3,460",1,No,1,$0,13,0,Highly Urban/ Urban
406716758,1,28DEC55,43,2,16,"$72,357",No,"$288,115",Yes,M,Bachelors,z_Blue Collar,40,Commercial,"$23,190",1,Minivan,yes,$0,0,No,0,$0,7,0,Highly Urban/ Urban
75059545,0,02SEP58,41,0,12,"$80,718",No,$0,z_No,z_F,Bachelors,Professional,29,Private,"$26,480",11,Sports Car,no,"$8,623",3,No,5,$0,8,0,Highly Urban/ Urban
390391019,0,07FEB51,48,0,11,"$140,112",No,"$336,063",z_No,z_F,PhD,,47,Commercial,"$28,380",10,Pickup,no,$0,0,No,2,$0,17,0,Highly Urban/ Urban
92266258,0,05MAY60,39,0,11,"$19,016",No,"$173,712",z_No,M,z_High School,Professional,22,Commercial,"$10,950",13,Pickup,yes,$0,0,No,0,$0,8,0,z_Highly Rural/ Rural
968152368,0,22OCT50,49,0,0,$0,No,$0,z_No,z_F,z_High School,Home Maker,55,Private,"$19,810",7,Minivan,no,$0,0,No,1,$0,1,0,z_Highly Rural/ Rural
320606745,0,22APR54,45,0,,"$19,909",No,"$130,331",Yes,z_F,<High School,Clerical,14,Private,"$7,990",1,Sports Car,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
763546349,0,02FEB63,36,0,,"$4,885",No,"$99,107",Yes,z_F,Masters,Lawyer,35,Private,"$7,080",6,z_SUV,no,"$5,486",1,No,5,$0,17,0,Highly Urban/ Urban
484098012,1,17NOV40,59,1,12,"$119,382",Yes,$0,z_No,z_F,Masters,Manager,26,Commercial,"$24,130",13,Pickup,no,$0,0,No,0,"$2,738",16,1,Highly Urban/ Urban
718072463,0,19DEC38,60,0,13,"$89,511",No,"$224,350",Yes,M,Masters,,5,Commercial,"$11,380",4,Pickup,yes,"$4,470",3,No,0,$0,15,0,Highly Urban/ Urban
638536907,0,29JUL50,49,0,15,"$107,375",No,"$332,673",Yes,z_F,Bachelors,Professional,12,Private,"$19,840",3,z_SUV,no,$0,0,No,0,$0,,0,Highly Urban/ Urban
334788395,0,02JUN54,45,2,13,"$36,947",No,"$165,094",Yes,z_F,z_High School,Clerical,32,Private,"$6,200",6,z_SUV,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
645904097,0,01SEP65,34,2,13,"$27,581",Yes,$0,z_No,M,<High School,z_Blue Collar,38,Commercial,"$12,250",4,Minivan,yes,$0,0,No,6,$0,5,0,z_Highly Rural/ Rural
281496208,0,22NOV41,57,0,14,"$8,212",No,$0,Yes,M,<High School,Student,5,Private,"$7,200",4,Pickup,yes,$0,0,No,0,"$1,146",,1,Highly Urban/ Urban
330583611,0,29OCT66,33,1,11,"$86,187",Yes,"$241,285",z_No,M,Bachelors,Professional,81,Private,"$13,420",17,Minivan,no,$0,0,No,1,$0,5,0,z_Highly Rural/ Rural
469933313,0,21APR47,52,0,12,"$42,255",No,$0,z_No,M,z_High School,z_Blue Collar,61,Commercial,"$22,280",3,Minivan,no,$0,0,No,1,$0,12,0,Highly Urban/ Urban
729998807,0,30JUN46,53,0,13,"$37,646",No,,Yes,z_F,z_High School,Clerical,19,Private,"$16,020",4,z_SUV,no,"$7,462",2,No,0,$0,10,0,Highly Urban/ Urban
190155317,0,10MAY42,57,0,8,,No,"$261,901",Yes,z_F,Bachelors,z_Blue Collar,41,Commercial,"$32,530",1,Minivan,no,$0,0,No,2,$0,9,0,Highly Urban/ Urban
160311489,0,23JUN62,37,0,11,"$116,043",No,$0,z_No,z_F,Bachelors,Home Maker,40,Private,"$16,800",17,z_SUV,no,$0,0,No,3,$0,9,0,Highly Urban/ Urban
13754425,0,01AUG54,45,2,,"$89,479",No,"$239,934",Yes,M,Bachelors,Manager,30,Private,"$14,950",10,Minivan,yes,$0,0,No,0,$0,8,0,Highly Urban/ Urban
314329596,0,22DEC60,38,0,8,"$92,917",No,$0,z_No,M,Bachelors,Professional,57,Private,"$15,120",1,Minivan,yes,$722,3,No,0,$0,4,0,z_Highly Rural/ Rural
119788926,0,25JUN63,36,3,7,"$29,741",Yes,$0,z_No,z_F,<High School,Clerical,32,Private,"$8,070",6,z_SUV,no,"$2,797",2,No,0,$0,7,0,Highly Urban/ Urban
335706802,0,26DEC47,51,0,12,"$3,673",No,"$120,377",Yes,M,z_High School,Student,5,Commercial,"$11,180",10,Pickup,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
196318853,1,01MAR60,39,2,15,"$61,370",Yes,$0,z_No,M,Masters,Manager,6,Commercial,"$21,770",6,Van,yes,"$35,577",3,Yes,0,"$4,658",12,1,Highly Urban/ Urban
944419063,0,03JAN48,51,0,13,"$32,159",No,"$195,096",z_No,z_F,<High School,z_Blue Collar,46,Private,"$2,600",6,z_SUV,no,$0,0,Yes,2,$0,6,0,z_Highly Rural/ Rural
870743869,2,14AUG59,40,3,14,"$20,126",Yes,"$138,444",z_No,z_F,<High School,z_Blue Collar,5,Private,"$8,260",6,z_SUV,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
17880810,0,20AUG45,54,0,11,"$44,782",No,"$148,676",z_No,z_F,<High School,Clerical,83,Private,"$30,260",3,z_SUV,no,$0,0,No,0,"$5,259",9,1,Highly Urban/ Urban
645000039,0,23DEC64,34,4,14,"$59,828",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,56,Commercial,"$10,880",10,z_SUV,no,$0,0,No,0,$0,13,0,Highly Urban/ Urban
594467420,1,14JAN58,41,2,14,"$74,022",No,"$247,884",Yes,z_F,Masters,Manager,51,Private,"$13,000",10,Sports Car,no,"$4,418",1,No,0,$0,12,0,Highly Urban/ Urban
