rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_each_k,0.325046168320236,0.297299325870942,0.144223636006468,0.255523043399215,0.642926343976845,0.666227077453673,0.713235156258403,0.674129525896307,0.728333719822462,0.746057241920309,0.820794452718282,0.764105382721292,0.0108511876704809,0.0108511876704809,0.0108511876704809,0.000198098166179043,0.000198098166179043,0.000198098166179043,3133.046,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,LKr7q,2019-01-04T18:02:38.824218Z
empirical_AIC_full,0.1518515737521,0.14843588341233,0.0869109199721734,0.129066125712201,0.389931704364736,0.397652471191457,0.371768738016846,0.386450971191013,0.656239820554882,0.66010983575352,0.615158346535974,0.642091193380301,0.0108271310416685,0.00856827266537312,0.0146051216619396,0.0470646034067047,0.0482516307215269,0.0469616838369617,2630.185,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,LKr7q,2019-01-04T18:02:38.824218Z
empirical_independence,0.525401580034017,0.358490722451922,0.277345695692403,0.387079332726114,1.19323239841559,1.02988426784623,1.16132758482741,1.12814808369641,1.05904530573316,0.843909374793759,1.02061706205111,0.978302675399611,Inf,Inf,Inf,Inf,Inf,Inf,3.04000000000087,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,LKr7q,2019-01-04T18:02:38.824218Z
Gaussian,0.03232472241216,0.0283791811254714,0.0130666992829879,0.0245902009402064,0.102022868678466,0.0977866713262019,0.0550889908241489,0.084966176942939,0.0828743912877698,0.0825963559973961,0.0457775007044602,0.0753497649480937,,,,,,,2.52499999999782,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,LKr7q,2019-01-04T18:02:38.824218Z
copula,0.0595901810284974,0.0592577483922071,0.0404659034215646,0.0531046109474231,0.153985871840214,0.143227902682964,0.136775991256022,0.144663255259733,0.166027161382747,0.131960826377894,0.132874123690874,0.14418383959439,,,,,,,7.02800000000207,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1242,LKr7q,2019-01-04T18:02:38.824218Z
empirical_sigma.01,0.0456801407840162,0.0712437839501483,0.0356242120495865,0.050849378927917,0.32633771154744,0.252982736594892,0.297535034471337,0.292285160871223,0.520340435203485,0.343821048936305,0.567953068680519,0.486319262385951,0.1,0.1,0.1,0.1,0.1,0.1,5.98700000000099,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1241,yGwzY,2019-01-04T18:19:05.901731Z
empirical_AIC_each_k,0.0818199995754574,0.12105313994151,0.0760464944008573,0.0929732113059417,0.586337903943727,0.548377615942759,0.585658843009102,0.573458120965196,0.950133953815814,0.859843218748311,1.15757932975317,0.993826735687501,0.00823394660797318,0.00823394660797318,0.00823394660797318,0.0449853183690914,0.0449853183690914,0.0449853183690914,2938.485,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1241,yGwzY,2019-01-04T18:19:05.901731Z
empirical_AIC_full,0.0651773446116581,0.0926573346581554,0.0720288545797555,0.0766211779498563,0.4913294568035,0.3295768866354,0.557508300859839,0.45947154809958,0.821738048723977,0.546943140909025,1.03116638991869,0.826975400240678,0.0286992558517485,0.0543410842466758,0.00846696917787305,0.0390447559320741,0.0497966139258106,0.0474632689892135,2818.759,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1241,yGwzY,2019-01-04T18:19:05.901731Z
empirical_independence,0.20940312807622,0.583946439808683,0.272561486878932,0.355303684921278,1.14844309287918,1.19187696163155,1.1541722582229,1.16483077091121,1.0345969534073,0.999137938199364,1.01392489587073,1.01277091253724,Inf,Inf,Inf,Inf,Inf,Inf,3.06299999999828,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1241,yGwzY,2019-01-04T18:19:05.901731Z
Gaussian,0.0128325828418689,0.0379713145645329,0.0155828040362549,0.0221289004808856,0.0779391028928573,0.135441876938791,0.0781243610951,0.0971684469755827,0.067016589239937,0.112640182590802,0.0600439319710279,0.0872733854366546,,,,,,,2.58100000000195,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1241,yGwzY,2019-01-04T18:19:05.901731Z
copula,0.0256021410759463,0.0637651306881491,0.02839582084073,0.0392543642016085,0.182326160394595,0.160985007740208,0.149916883511244,0.164409350548682,0.273118658609796,0.212508525345153,0.202548845244772,0.231119626495961,,,,,,,6.79300000000148,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1241,yGwzY,2019-01-04T18:19:05.901731Z
empirical_sigma.01,0.114686525947822,0.0910596574087474,0.0627622961469368,0.0895028265011688,0.196622394983843,0.200655433761164,0.179766304297468,0.192348044347492,0.170759878276233,0.239658054285096,0.217716782336274,0.21082823148009,0.1,0.1,0.1,0.1,0.1,0.1,3.33300000000236,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,9fGEc,2019-01-04T18:39:48.647807Z
empirical_AIC_each_k,0.0890487202006861,0.206396164194032,0.119179158231687,0.138208014208802,0.27356733057606,0.295860005396506,0.291303415355031,0.286910250442532,0.284119806485768,0.41854239525743,0.445173083630862,0.387866774623718,0.0135297657185988,0.0135297657185988,0.0135297657185988,0.0470295922619856,0.0470295922619856,0.0470295922619856,2863.368,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,9fGEc,2019-01-04T18:39:48.647807Z
empirical_AIC_full,0.0732842799445511,0.19328112163057,0.13146232783466,0.13267590980326,0.270360518694532,0.257493798066239,0.280817568482535,0.269557295081102,0.297021787975409,0.337425132655382,0.409810113713284,0.350152732536339,0.00992021901695804,0.0305301221904504,0.0186806973494502,0.0500953512920314,0.0466821365525303,0.0443084023880917,2361.072,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,9fGEc,2019-01-04T18:39:48.647807Z
empirical_independence,0.37882152667391,0.584741028530672,0.561313323974993,0.508291959726525,0.942759047580791,1.03526471511753,1.17919421015997,1.05240599095277,0.874004960463028,0.94250363571748,0.983029958473453,0.936218777999469,Inf,Inf,Inf,Inf,Inf,Inf,2.63500000000204,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,9fGEc,2019-01-04T18:39:48.647807Z
Gaussian,0.0614248805285558,0.0612077591179102,0.0362313812191546,0.0529546736218735,0.11519369251983,0.103690454674766,0.0468411238380959,0.0885750903442306,0.0909773195680654,0.0939115223751632,0.0361986448912635,0.0836085617895614,,,,,,,2.29099999999744,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,9fGEc,2019-01-04T18:39:48.647807Z
copula,0.0616124162941491,0.0788612220376001,0.051513756781829,0.0639957983711927,0.146816005589139,0.13342600002129,0.115146228797143,0.131796078135857,0.125442203374362,0.174560308440067,0.115561462787932,0.141032215664701,,,,,,,6.23500000000058,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,9fGEc,2019-01-04T18:39:48.647807Z
empirical_sigma.01,0.054616989699093,0.0971093443922559,0.0678885818567509,0.0732049719827,0.366932677674363,0.213170777312953,0.301709036378217,0.293937497121844,0.99187532965711,0.392937827504596,0.935197936844224,0.818799966855337,0.1,0.1,0.1,0.1,0.1,0.1,3.02399999999761,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,1CVsa,2019-01-04T19:02:32.408567Z
empirical_AIC_each_k,0.0918259394388892,0.523179007162562,0.12029504632849,0.245099997643314,0.592125595012305,0.406330460436701,0.55133324638216,0.516596433943722,1.27244830604073,0.681704948516838,1.07704127974558,1.03943892271292,0.0116450972444881,0.0116450972444881,0.0116450972444881,0.0523360183383941,0.0523360183383941,0.0523360183383941,2313.65,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,1CVsa,2019-01-04T19:02:32.408567Z
empirical_AIC_full,0.0705640095029604,0.69778458366902,0.121039833098669,0.296462808756883,0.542741425397602,0.383753250661603,0.580254777699792,0.502249817919666,1.26644397082278,0.631890971739144,1.09300906551141,1.03251855857712,0.054600355259804,0.0174729055860486,0.00715843379724163,0.0495726713455918,0.0514790931198474,0.0592260691358346,1939.635,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,1CVsa,2019-01-04T19:02:32.408567Z
empirical_independence,0.387897324290586,6.95551363380515,0.408723789972069,2.5840449160226,1.07383503538801,1.12702297671318,1.23549659797231,1.14545153669117,0.943320303781014,1.09831186614818,1.25823313000021,1.10578843084252,Inf,Inf,Inf,Inf,Inf,Inf,2.51199999999881,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,1CVsa,2019-01-04T19:02:32.408567Z
Gaussian,0.0221949527641991,0.442324808854204,0.0497197792423347,0.171413180286913,0.0604014349094851,0.186918295414084,0.182863974995791,0.143394568439787,0.0508348260485122,0.250870117722032,0.250335759871514,0.214246847106857,,,,,,,2.25500000000102,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,1CVsa,2019-01-04T19:02:32.408567Z
copula,0.0486061020677574,0.223564634817176,0.0626880021044446,0.111619579663126,0.196190103120409,0.234744767237482,0.189008749675974,0.206647873344622,0.391954421317092,0.676305507405383,0.32871203377798,0.488355460857571,,,,,,,5.84799999999814,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,1CVsa,2019-01-04T19:02:32.408567Z
empirical_sigma.01,0.0527479436759662,0.0327544602265674,0.0536575865591653,0.0463866634872329,0.213964474297278,0.235887946833689,0.223011284119944,0.224287901750304,0.277392897091517,0.47994060323702,0.392401138716782,0.390907757150316,0.1,0.1,0.1,0.1,0.1,0.1,3.11899999999878,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1240,0m2Rt,2019-01-04T19:02:25.008859Z
empirical_AIC_each_k,0.0779974553268322,0.071267593368261,0.10783174287069,0.0856989305219278,0.269001877653459,0.34097515929198,0.319030649115732,0.309669228687057,0.437764904758857,0.802689618894161,0.684935346856506,0.658049170368319,0.0132137293025924,0.0132137293025924,0.0132137293025924,0.0426440510519034,0.0426440510519034,0.0426440510519034,2275.806,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1240,0m2Rt,2019-01-04T19:02:25.008859Z
empirical_AIC_full,0.0761069110987256,0.073542310018741,0.11217594134443,0.0872750541539655,0.269873477095711,0.345497159356895,0.327766629051983,0.31437908850153,0.435369907517392,0.806185960730259,0.684044312552165,0.658734394481943,0.0141381435919502,0.0122328328875932,0.0119680966609783,0.0400477696832183,0.0413107151253605,0.0464840031631922,2196.892,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1240,0m2Rt,2019-01-04T19:02:25.008859Z
empirical_independence,0.334255361979788,0.315412792995433,0.358026327088412,0.335898160687878,0.976670559949885,1.11563188494311,0.954391135052925,1.01556452664864,0.949494393257899,1.03451502842048,0.959446776348373,0.981201991952953,Inf,Inf,Inf,Inf,Inf,Inf,2.51000000000204,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1240,0m2Rt,2019-01-04T19:02:25.008859Z
Gaussian,0.0251230013774639,0.0133707246313714,0.0189374159352281,0.0191437139813545,0.073652438159237,0.0650148585003481,0.0543886031741343,0.0643519666112398,0.0595063180548378,0.0542287650568858,0.0372470184502168,0.0516504103750242,,,,,,,1.84299999999712,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1240,0m2Rt,2019-01-04T19:02:25.008859Z
copula,0.0535043907300624,0.0216845075274443,0.0419926623528711,0.0390605202034592,0.139408159432773,0.141312366489808,0.120423858792105,0.133714794904895,0.139956253766879,0.208957284975468,0.133835614362983,0.16420277592197,,,,,,,5.3760000000002,Linear,Linear,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1240,0m2Rt,2019-01-04T19:02:25.008859Z
