rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
Gaussian,0.121582987271615,0.548818324777642,4.63130090297293,1.76723407167406,0.131922771173105,0.142995774153833,0.120697397631465,0.131871980986134,0.10947028395295,0.116993056941517,0.116237676265882,0.114265292052622,,,,,,,2.5679999999993,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1239,JNn0d,2019-01-07T23:46:39.579210Z
copula,0.12543239002863,0.23977087123788,2.41973980824176,0.928314356502756,0.144302781212352,0.16716293920055,0.150112698018827,0.153859472810576,0.122382532717785,0.245055670882822,0.16722829377342,0.184922896880757,,,,,,,5.73200000000361,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1239,JNn0d,2019-01-07T23:46:39.579210Z
treeSHAP,0.358259789296295,4.23690088711258,14.0176703451691,6.20427700719265,0.490067186938425,0.963319806552957,0.73099248870218,0.728126494064521,0.477397395735503,1.00782861347215,0.585857606773433,0.750247162316539,,,,,,,0.0059999999939464,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1239,JNn0d,2019-01-07T23:46:39.579210Z
empirical_sigma.01,0.0540783872079015,0.116046433719982,0.189126113496878,0.119750311474921,0.0634671322582035,0.103814670461959,0.0889701574607274,0.0854173200602966,0.0568218903464377,0.10290740010556,0.0866896632721277,0.0856869082186887,0.1,0.1,0.1,0.1,0.1,0.1,3.0199999999968,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,bt6CS,2019-01-07T23:49:34.915558Z
empirical_AIC_each_k,0.0380363116571533,0.0969294861452315,0.259689004148557,0.131551600650314,0.0467529552184452,0.0842540767995565,0.0830070252683537,0.0713380190954518,0.0447460656828796,0.0541346560925913,0.0641111119371287,0.0574252214498535,0.190613072223122,0.190613072223122,0.190613072223122,0.17508103473283,0.17508103473283,0.17508103473283,1268.676,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,bt6CS,2019-01-07T23:49:34.915558Z
empirical_AIC_full,0.060268160760483,0.0935401638148664,0.219112178019812,0.124306834198387,0.0683404944505799,0.0839928660489132,0.083297068418889,0.0785434763061274,0.0523425499249674,0.0603336661782513,0.0604769819934162,0.058100877824505,0.0613630747873308,0.221598171704037,0.226585872140525,0.237522102840331,0.115174531023949,0.185839573878815,1381.972,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,bt6CS,2019-01-07T23:49:34.915558Z
empirical_independence,0.252665522508819,0.785571286407875,1.83847182488864,0.958902877935112,0.327604281827898,0.51408931883985,0.547665789157796,0.463119796608515,0.287747468621492,0.492306706606784,0.459978567985919,0.432573270245989,Inf,Inf,Inf,Inf,Inf,Inf,2.81299999999465,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,bt6CS,2019-01-07T23:49:34.915558Z
Gaussian,0.0991744258861578,0.324234624962576,0.217717232063075,0.213708760970603,0.116571995348266,0.171035933634138,0.119776221442715,0.135794716808373,0.0998671536065443,0.123285725910794,0.0966501922598805,0.109783895416756,,,,,,,2.65400000000227,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,bt6CS,2019-01-07T23:49:34.915558Z
copula,0.0860028635201269,0.232511520066627,0.274846176251953,0.197786853279569,0.0948217621766215,0.147989343470747,0.129029577217628,0.123946894288332,0.0879392096435356,0.116217932377389,0.110041008635948,0.107366768912699,,,,,,,5.61800000000221,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,bt6CS,2019-01-07T23:49:34.915558Z
treeSHAP,0.268766785042788,0.966699330536439,1.89317896223895,1.04288169260606,0.335762779416579,0.563051338281816,0.560409704465038,0.486407940721144,0.227250424443977,0.538270910773383,0.482123076845707,0.448754208734814,,,,,,,0.00499999999738066,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1243,bt6CS,2019-01-07T23:49:34.915558Z
empirical_sigma.01,0.0699830827363943,0.500935746852668,0.241681482188698,0.270866770592587,0.109633140713489,0.176539582650814,0.153348588971632,0.146507104111978,0.135698901177185,0.200391699843912,0.227467640235607,0.193124175343546,0.1,0.1,0.1,0.1,0.1,0.1,2.77900000000227,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1239,HRQsJ,2019-01-08T00:22:13.896643Z
empirical_AIC_each_k,0.0821900079121887,0.528622819421953,0.258398221683503,0.289737016339215,0.147956312708987,0.193809252845057,0.176618440243453,0.172794668599166,0.278349468123465,0.229045481745082,0.291688713547268,0.267495204833102,0.091360745765422,0.091360745765422,0.091360745765422,0.105692085754508,0.105692085754508,0.105692085754508,1068.115,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1239,HRQsJ,2019-01-08T00:22:13.896643Z
empirical_AIC_full,0.106208289515857,0.445031566032518,0.359025649048077,0.303421834865484,0.14318905691793,0.199127402826779,0.19012524744371,0.177480569062806,0.113511724657242,0.268641978757926,0.223299597197636,0.212778524340898,0.0368653317020179,0.171648251076597,0.0154350797055406,0.662964854668988,0.0630033996443075,0.12056272841332,1408.395,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1239,HRQsJ,2019-01-08T00:22:13.896643Z
empirical_independence,0.638214280608345,4.39820284050054,2.07238612504021,2.3696010820497,1.2275646850728,2.36765428012234,1.27425231403918,1.62315709307811,1.20499220761427,2.1465668827206,1.02554628446341,1.6226747949674,Inf,Inf,Inf,Inf,Inf,Inf,2.89400000000023,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1239,HRQsJ,2019-01-08T00:22:13.896643Z
Gaussian,0.0817670660276866,0.190375933009521,0.225819941493177,0.165987646843461,0.121085870828582,0.117224052461431,0.142093789809071,0.126801237699695,0.090577541244823,0.10052674404708,0.166818344083095,0.124082107408717,,,,,,,2.6510000000053,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1239,HRQsJ,2019-01-08T00:22:13.896643Z
copula,0.0558814088941196,0.162461920578509,0.283249996168168,0.167197775213599,0.120091307887745,0.166168185263987,0.127520805713814,0.137926766288515,0.234199467151957,0.320813533929889,0.119284561138884,0.239497446677592,,,,,,,5.75399999999354,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1239,HRQsJ,2019-01-08T00:22:13.896643Z
treeSHAP,0.669989703540662,4.51091629700152,2.28208607801429,2.48766402618549,1.30672515516801,2.60255244167922,1.4168505550515,1.77537605063291,1.20608243650563,2.20368573632488,1.07485004952361,1.67849885043497,,,,,,,0.00600000000122236,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1239,HRQsJ,2019-01-08T00:22:13.896643Z
empirical_sigma.01,0.0762172237081924,0.421110113948567,0.636307647065769,0.377878328240843,0.0939316748648597,0.129152145203539,0.0952665052618449,0.106116775110081,0.106439129632462,0.111330022557918,0.112216582994459,0.110864488073646,0.1,0.1,0.1,0.1,0.1,0.1,2.81599999999889,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,r5xDm,2019-01-08T00:34:26.830905Z
empirical_AIC_each_k,0.0710093444495594,0.353078700992445,1.08933672206448,0.504474922502162,0.0905846714002302,0.146587342844965,0.105101530660321,0.114091181635172,0.113822808794164,0.130073778599303,0.0899162462348862,0.114602007034926,0.180249012417608,0.180249012417608,0.180249012417608,0.145903597927226,0.145903597927226,0.145903597927226,1110.378,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,r5xDm,2019-01-08T00:34:26.830905Z
empirical_AIC_full,0.0827061408734015,0.458918214390675,0.838523058264595,0.460049137842891,0.0985441013876311,0.141458979539193,0.111250449807771,0.117084510244865,0.096183851546006,0.121956552810442,0.100592250972081,0.107996341837192,0.0845486036079179,0.221442288881186,0.187743482758136,0.300277798764587,0.0786645324497526,0.483521165989829,1277.342,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,r5xDm,2019-01-08T00:34:26.830905Z
empirical_independence,0.308396975732283,2.90131552340415,9.00485261164345,4.0715217035933,0.409208743737382,0.821293084415846,0.760921637898525,0.663807822017251,0.330590895674461,0.66879886001428,0.566108065417819,0.568793648914859,Inf,Inf,Inf,Inf,Inf,Inf,2.93700000000536,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,r5xDm,2019-01-08T00:34:26.830905Z
Gaussian,0.118316866356381,0.71516387119738,0.691212300793074,0.508231012782278,0.137411510889973,0.125972797768045,0.0924956076701467,0.118626638776055,0.12369474468398,0.110221592137899,0.0845870797242458,0.108729036218948,,,,,,,2.63999999999942,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,r5xDm,2019-01-08T00:34:26.830905Z
copula,0.0872627693474177,0.354229992559416,0.808486485758479,0.416659749221771,0.100575226169479,0.164206007793998,0.156434152323312,0.140405128762263,0.0910501263202157,0.158597024745225,0.138454011321491,0.135004472911669,,,,,,,5.73799999999756,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,r5xDm,2019-01-08T00:34:26.830905Z
treeSHAP,0.36699766630782,3.5378410277304,9.61360987629899,4.50614952344574,0.469138473657842,0.937164857235172,0.772292681744761,0.726198670879258,0.30348443350708,0.760191574860088,0.560827629969026,0.603054593667429,,,,,,,0.00600000000122236,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1243,r5xDm,2019-01-08T00:34:26.830905Z
empirical_sigma.01,0.0670166615637063,0.16837989878627,0.163161411374466,0.132852657241481,0.151855335772648,0.269534583396252,0.199183411825054,0.206857776997985,0.167960930012915,0.261732802496768,0.194937120000967,0.216679723732067,0.1,0.1,0.1,0.1,0.1,0.1,2.93799999999465,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,88meT,2019-01-08T01:04:09.203681Z
empirical_AIC_each_k,0.0633386214299475,0.126418720492491,0.156676802812539,0.115478048244993,0.159054561465553,0.218701333427561,0.187407657372246,0.18838785075512,0.27763746299668,0.262247891836796,0.228634393708931,0.257287894559612,0.0443844400425935,0.0443844400425935,0.0443844400425935,0.0627200432353082,0.0627200432353082,0.0627200432353082,1438.087,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,88meT,2019-01-08T01:04:09.203681Z
empirical_AIC_full,0.0625849385739458,0.115532473884958,0.188881190305275,0.12233286758806,0.156024159792454,0.207335258502645,0.210282987893555,0.191214135396218,0.269432134467573,0.233898617582504,0.2303018978246,0.245630467642052,0.0327188701642239,0.0722276065485566,0.0182817392348748,0.161927725503505,0.0566226248666081,0.0472041299954765,1317.09,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,88meT,2019-01-08T01:04:09.203681Z
empirical_independence,0.79642483697605,4.07034817902486,1.75109344539574,2.20595548713222,2.45503785937356,4.80482419213247,2.4037027974155,3.22118828297384,1.9875515614047,3.6594921225165,1.72148450180908,2.82522481719993,Inf,Inf,Inf,Inf,Inf,Inf,2.81900000000314,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,88meT,2019-01-08T01:04:09.203681Z
Gaussian,0.0382713681656285,0.0844818053488711,0.0972675042382647,0.0733402259175881,0.0984346643190367,0.122642971884147,0.118597921747383,0.113225185983522,0.0857205949996375,0.121887027258282,0.124914371562071,0.112387153176301,,,,,,,2.6449999999968,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,88meT,2019-01-08T01:04:09.203681Z
copula,0.0367237730835833,0.108592540493073,0.140025041954305,0.0951137851769873,0.0924358461874009,0.134316852879162,0.0965954770307763,0.10778272536578,0.203053356905792,0.227930769249805,0.0698506445442088,0.181176324317653,,,,,,,5.62700000000041,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,88meT,2019-01-08T01:04:09.203681Z
treeSHAP,0.824448255452983,4.14249365869148,1.99682524245054,2.321255718865,2.53927922279938,4.95928607307019,2.47075556757705,3.32310695448221,2.03623384981138,3.71720963263737,1.72440696849688,2.87685210335782,,,,,,,0.00499999999738066,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1239,88meT,2019-01-08T01:04:09.203681Z
empirical_sigma.01,0.103353594027018,0.626265464277487,0.30282829580301,0.344149118035838,0.137133305365914,0.162470214987366,0.082219091781935,0.127274204045072,0.108467413038967,0.140032811901214,0.0799855322736296,0.116756982767752,0.1,0.1,0.1,0.1,0.1,0.1,2.8949999999968,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,fAJjv,2019-01-08T01:14:53.820311Z
empirical_AIC_each_k,0.112659642942121,0.697083111791524,0.325797631561832,0.378513462098492,0.1590554743946,0.190949491194862,0.0931880647225043,0.147731010103989,0.148878083694089,0.192583701151893,0.094054472866435,0.155597273034895,0.110257319086611,0.110257319086611,0.110257319086611,0.101509903078938,0.101509903078938,0.101509903078938,937.175000000003,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,fAJjv,2019-01-08T01:14:53.820311Z
empirical_AIC_full,0.101135240851031,0.309164087152263,0.411786714509528,0.274028680837607,0.14187769363296,0.162803117039162,0.109921969465927,0.138200926712683,0.129364181762829,0.211353355508138,0.145084133550257,0.166659764602188,0.0922731272027893,0.140151429572841,0.0779661447099316,0.232088928342039,0.0506872158928002,0.106078651979031,1229.746,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,fAJjv,2019-01-08T01:14:53.820311Z
empirical_independence,0.507092049707982,7.3728127689378,4.87407660570854,4.25132714145144,0.944761082373551,2.13597583265821,1.41663487123264,1.4991239287548,0.709995225658171,1.6908804747437,1.07351925187566,1.31751265676417,Inf,Inf,Inf,Inf,Inf,Inf,2.46499999999651,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,fAJjv,2019-01-08T01:14:53.820311Z
Gaussian,0.0865491008045045,0.223308277374604,0.694885891768691,0.334914423315933,0.124454967086896,0.106909428538425,0.145110889426482,0.125491761683934,0.066038460784852,0.0975008321963169,0.151877805202235,0.111685629831476,,,,,,,2.14600000000064,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,fAJjv,2019-01-08T01:14:53.820311Z
copula,0.059511628171548,0.23851845307439,0.652561897495585,0.316863992913841,0.0923666040148005,0.158863245378861,0.155891377134619,0.135707075509427,0.0938505159534911,0.200422920679364,0.135911965385921,0.15256650091224,,,,,,,5.16400000000431,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,fAJjv,2019-01-08T01:14:53.820311Z
treeSHAP,0.620104211220987,7.73589890603014,4.56155278248275,4.30585196657796,1.10940828171335,2.26080181515046,1.37648902313698,1.58223304000026,0.721185109576105,1.70367902885987,1.02895579463187,1.3140501173815,,,,,,,0.00499999999738066,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1243,fAJjv,2019-01-08T01:14:53.820311Z
empirical_sigma.01,0.0725710033869964,0.223766554043098,0.233115174275264,0.176484243901786,0.140262835730461,0.246978434347709,0.161143963139214,0.182795077739128,0.111231469382538,0.200338292820414,0.124938943353363,0.157141799977521,0.1,0.1,0.1,0.1,0.1,0.1,2.51599999999598,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,EbMGX,2019-01-08T01:51:37.104397Z
empirical_AIC_each_k,0.0558022521716446,0.173837958643701,0.181090273097368,0.136910161304238,0.131432323608634,0.205321696299123,0.169566252245585,0.168773424051114,0.250858489107843,0.22925275977749,0.193121796859708,0.22693668324894,0.0662761303131309,0.0662761303131309,0.0662761303131309,0.0502813260805681,0.0502813260805681,0.0502813260805681,1414.262,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,EbMGX,2019-01-08T01:51:37.104397Z
empirical_AIC_full,0.0613277932260201,0.146644587590927,0.208187370103724,0.138719916973557,0.128478605153519,0.19454457367245,0.157835799336443,0.160286326054137,0.169417020291778,0.238691358300837,0.119193830558061,0.183859947107632,0.038023695345235,0.0836706816965246,0.0475234336434082,1.22176911475367,0.048424308235742,0.0456030349004342,1596.675,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,EbMGX,2019-01-08T01:51:37.104397Z
empirical_independence,0.742062046468019,2.83456383555509,1.95418429503216,1.84360339235176,2.08567999974201,4.33424716812082,2.39884475131801,2.93959063972694,1.40811745192205,3.19094790677848,1.7735578728415,2.46201800547774,Inf,Inf,Inf,Inf,Inf,Inf,2.39599999999336,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,EbMGX,2019-01-08T01:51:37.104397Z
Gaussian,0.0381731232720671,0.069825387797602,0.0877570835670637,0.0652518648789109,0.0867665583720317,0.084461268174642,0.096390328868401,0.0892060518050249,0.0676755631265386,0.0741612482689716,0.108558737814825,0.0852427212452507,,,,,,,2.25300000000425,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,EbMGX,2019-01-08T01:51:37.104397Z
copula,0.0352775473337404,0.0655409971138474,0.109038569047085,0.0699523711648909,0.080209022816973,0.118831837419136,0.104282742206929,0.101107867481013,0.0911690972547283,0.177949097201715,0.103903284595953,0.130636239455675,,,,,,,4.87700000000041,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,EbMGX,2019-01-08T01:51:37.104397Z
treeSHAP,0.83170376559094,2.98370522404234,2.05888707598002,1.95809868853777,2.27886978515801,4.45902207020445,2.3411718701343,3.02635457516559,1.42896813689986,3.13494037585242,1.67079909211528,2.42585722513966,,,,,,,0.00699999999778811,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1243,EbMGX,2019-01-08T01:51:37.104397Z
empirical_sigma.01,0.0689416237797108,0.109535979114069,0.402268877829758,0.193582160241179,0.0894885329434263,0.115222986564402,0.119791185945189,0.108167568484339,0.0900280272741387,0.221025001750438,0.18687382053064,0.174928486535071,0.1,0.1,0.1,0.1,0.1,0.1,2.41400000000431,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,qdBs6,2019-01-08T02:42:07.640390Z
empirical_AIC_each_k,0.0557446062434559,0.103014540099436,0.327882741968584,0.162213962770492,0.077709525676561,0.104162702537037,0.109039513282136,0.096970580498578,0.0879342993593096,0.202686599135615,0.256563136885946,0.195313765452303,0.2219487497804,0.2219487497804,0.2219487497804,0.167661861156767,0.167661861156767,0.167661861156767,1116.166,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,qdBs6,2019-01-08T02:42:07.640390Z
empirical_AIC_full,0.0778960872273155,0.129409380960113,0.346522283053696,0.184609250413708,0.10447949673025,0.144079091308554,0.12048667870256,0.123015088913788,0.0981158357752351,0.214169973981234,0.23480158777971,0.192079502975626,0.0690693295169828,0.254124478607932,0.127963073058599,1.65180997504866,0.0825592863872723,0.199406431356243,1252.076,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,qdBs6,2019-01-08T02:42:07.640390Z
empirical_independence,0.286909508001414,0.71978343056644,1.98438547505297,0.997026137873609,0.418879167496,0.615716852577505,0.618573520473308,0.551056513515604,0.385321930247093,0.591744379014119,0.490401723260729,0.503481964277992,Inf,Inf,Inf,Inf,Inf,Inf,2.65899999999965,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,qdBs6,2019-01-08T02:42:07.640390Z
Gaussian,0.0653879149905734,0.171817985612029,0.273789433390921,0.170331777997841,0.081821465936962,0.13939004636515,0.105133313260647,0.10878160852092,0.0814137770861492,0.128311850001226,0.102153262839345,0.107990437830782,,,,,,,2.12600000000384,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,qdBs6,2019-01-08T02:42:07.640390Z
copula,0.0919309315610069,0.17285125090956,0.214627758750075,0.159803313740214,0.109442290117559,0.140597113039836,0.124092251705036,0.12471055162081,0.0913085324242024,0.1060020251528,0.11256645497467,0.104110052896514,,,,,,,5.18899999999849,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,qdBs6,2019-01-08T02:42:07.640390Z
treeSHAP,0.276925234859429,0.85533334627968,2.13143828100058,1.08789895404656,0.404380229096988,0.701684033823813,0.64200088132214,0.582688381414314,0.379313626278566,0.636122953504521,0.501870835087491,0.530625066362516,,,,,,,0.00400000000081491,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,1,0.5,1,0.5,0.1,2000,100,1,1000,1244,qdBs6,2019-01-08T02:42:07.640390Z
